NGA,PolID,Time,PropCoded,Pop,Terr,Cap,Hier,Gov,Infra,Info,Money,Dupl,Uniq
Latium,ItLatCA,-3600,90.2,3.234727619,3.252749485,2.57927454,1,0.009090909,0.027272727,0.5,0.15,n,y
Latium,ItLatCA,-3500,90.2,3.21060857,2.911212155,2.428392458,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-3400,90.2,3.499354318,3.428488936,2.591377852,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-3300,90.2,3.477817788,2.969979614,2.477542848,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-3200,90.2,3.586813991,3.033723591,2.603659372,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-3100,90.2,3.337410901,3.498593834,2.436600327,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-3000,90.2,3.04365079,3.072037854,2.502751035,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2900,90.2,3.677826893,3.136852413,2.368772099,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2800,90.2,3.267590667,3.247245235,2.590304058,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2700,90.2,3.277977382,3.725047311,2.491485623,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2600,90.2,3.482398544,3.831787354,2.356456641,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2500,90.2,3.081656265,3.038989171,2.631788736,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2400,90.2,3.298546528,3.107470725,2.502268184,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2300,90.2,3.582629544,2.917481905,2.622473524,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2200,90.2,3.294628322,3.106305915,2.320577909,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2100,90.2,3.046076908,3.139712318,2.36089142,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-2000,90.2,2.926852263,3.124911875,2.705248991,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatCA,-1900,90.2,3.254243579,2.991752434,2.383687456,1,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatBA,-1800,88.2,2.572080983,1.844673049,1.543443909,1.141968527,0.009090909,0.027272727,0.5,0.15,n,y
Latium,ItLatBA,-1700,88.2,2.440963341,1.75304227,1.543443909,1.141968527,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatBA,-1600,88.2,2.382840362,2.070740083,1.543443909,1.141968527,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatBA,-1500,88.2,2.382931096,2.175289527,1.543443909,1.141968527,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatBA,-1400,88.2,2.133395799,2.031310907,1.543443909,1.141968527,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatBA,-1300,88.2,2.355601287,1.61937038,1.543443909,1.141968527,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatBA,-1200,88.2,2.889635389,2.422551966,2.194170626,1.141968527,0.009090909,0.027272727,0.5,0.15,n,y
Latium,ItLatBA,-1100,88.2,2.930144066,2.050813319,2.194170626,1.141968527,0.009090909,0.027272727,0.5,0.15,n,n
Latium,ItLatIA,-1000,84.3,3.155260117,2.468873485,2.194170626,1.726554555,0.090909091,0.15,0.572222222,0.166666667,n,y
Latium,ItLatIA,-900,84.3,2.814658582,2.388556481,2.194170626,1.726554555,0.090909091,0.15,0.572222222,0.166666667,n,n
Latium,ItLatIA,-800,84.3,3.046183848,2.291530957,2.229439333,1.726554555,0.090909091,0.15,0.572222222,0.166666667,n,n
Latium,ItRomRg,-700,84.3,4.546608938,3,3.909359425,3.365449746,0.218181818,0.520833333,1.444444444,0.666666667,n,y
Latium,ItRomRg,-600,84.3,4.546608938,3,4.465556897,3.365449746,0.254545455,0.520833333,1.444444444,0.666666667,n,y
Latium,ItRomER,-500,98,5,3,4.477121255,3.666666667,0.318181818,0.658333333,1.555555556,0.833333333,n,y
Latium,ItRomER,-400,98,5.176091259,3,4.477121255,3.666666667,0.363636364,0.658333333,1.555555556,0.833333333,n,y
Latium,ItRomER,-300,98,5.840231007,4.432733718,4.748335195,4.666666667,0.363636364,0.658333333,1.555555556,0.833333333,n,y
Latium,ItRomMR,-200,98,6.575826984,5.86332286,5.322219295,4.886761167,0.363636364,0.833333333,1.777777778,0.833333333,n,y
Latium,ItRomLR,-100,98,7.462062307,6.544068044,5.602059991,5.862157721,0.372727273,0.833333333,2,0.833333333,n,y
Latium,ItRomPr,0,98,7.698970004,6.653212514,6.009604284,8.126920621,0.645454545,0.991666667,2,0.833333333,n,y
Latium,ItRomPr,100,98,7.742228176,6.763427994,6.028447679,8.126920621,0.645454545,0.991666667,2,0.833333333,n,y
Latium,ItRomPr,200,98,7.791414167,6.698970004,6,8.126920621,0.645454545,0.991666667,2,0.833333333,n,y
Latium,TrRomDm,300,98,7.732261859,6.632098457,5.903089987,7.465169475,0.827272727,0.991666667,1.888888889,0.833333333,y,y
Latium,ItRomWe,400,94.1,7.515585808,6.301029996,5.698970004,7.466757083,0.863636364,0.990909091,2,0.833333333,n,y
Latium,ItOstrg,500,96.1,6.740362689,5.802773725,5.18307734,5.692928987,0.736363636,0.975,1.888888889,0.833333333,n,y
Latium,ItRav**,600,96.1,6,4.698970004,4.477121255,5.33537238,0.663636364,0.833333333,1.666666667,0.833333333,n,y
Latium,ItRav**,700,96.1,6.096910013,4.698970004,5.051944799,5.33537238,0.663636364,0.833333333,1.666666667,0.833333333,n,y
Latium,ItStPet,800,92.2,5.919088953,4.698970004,4.91890876,5.333333333,0.636363636,0.818181818,1.555555556,0.833333333,n,y
Latium,ItStPet,900,92.2,5.938166219,4.698970004,4.602059991,5.333333333,0.636363636,0.818181818,1.555555556,0.833333333,n,y
Latium,ItPapEM,1000,100,5.899161118,4.146128036,4.544068044,5.666666667,0.909090909,0.725,2,0.666666667,n,y
Latium,ItPapEM,1100,100,5.821912474,3.77815125,4.544068044,5.666666667,0.909090909,0.725,2,0.666666667,n,y
Latium,ItPapHM,1200,98,5.940614208,4.643452676,4.544068044,4.823666686,0.818181818,0.725,2,0.833333333,n,y
Latium,ItPapHM,1300,98,5.940614208,4.643452676,4.544068044,4.823666686,0.818181818,0.725,2,0.833333333,n,n
Latium,ItPapRn,1400,100,5.77815125,4.643452676,4.472834006,4.808017233,0.909090909,0.733333333,2,0.833333333,n,y
Latium,ItPapRn,1500,100,6.204119983,4.643452676,4,4.808017233,0.909090909,0.733333333,2,0.833333333,n,y
Latium,ItPapM1,1600,100,6.204119983,4.643452676,4.997001728,4.49652471,0.827272727,0.916666667,2,0.833333333,n,y
Latium,ItPapM2,1700,100,6.278753601,4.643452676,5.130333768,5,0.827272727,0.833333333,2,0.9,n,y
Latium,ItPapM2,1800,100,6.361727836,4.643452676,5.192372542,5,0.827272727,0.833333333,2,0.9,n,y
Paris Basin,FrBeakr,-3200,90.2,2.974551069,2.430270383,2.993001562,1.252411753,0.1,0.35,0,0.45,n,y
Paris Basin,FrBeakr,-3100,90.2,2.974551069,2.580698911,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-3000,90.2,2.974551069,2.530006835,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2900,90.2,2.974551069,2.498857637,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2800,90.2,2.974551069,2.437524277,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2700,90.2,2.974551069,2.443182571,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2600,90.2,2.974551069,2.47820405,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2500,90.2,2.974551069,2.567578687,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2400,90.2,2.974551069,2.667832845,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrBeakr,-2300,90.2,2.974551069,2.516455571,2.993001562,1.252411753,0.1,0.35,0,0.45,n,n
Paris Basin,FrAtlBA,-2200,88.2,3.102788706,2.349313156,3.173850781,1.420308399,0.1,0.35,0,0.3,n,y
Paris Basin,FrAtlBA,-2100,88.2,3.102788706,2.723224788,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-2000,88.2,3.102788706,2.736371914,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1900,88.2,3.102788706,2.747641903,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1800,88.2,3.102788706,2.791971012,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1700,88.2,3.102788706,2.829948892,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1600,88.2,3.102788706,2.673775504,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1500,88.2,3.102788706,2.702062455,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1400,88.2,3.102788706,2.49609128,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1300,88.2,3.102788706,2.280571768,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1200,88.2,3.102788706,2.59978586,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrAtlBA,-1100,88.2,3.102788706,2.612686986,3.173850781,1.420308399,0.1,0.35,0,0.3,n,n
Paris Basin,FrHallA,-1000,90.2,2.775938678,2.997932062,2,1.666666667,0.1,0.277777778,0,0.15,n,y
Paris Basin,FrHallB,-900,88.2,3.924049531,3.264167398,2.535524339,2.666666667,0.09,0.35,0.5,0.166666667,n,y
Paris Basin,FrHallB,-800,88.2,3.921213235,3.264167398,2.84532765,2.666666667,0.09,0.35,0.5,0.166666667,n,y
Paris Basin,FrHallC,-700,92.2,3.595924718,3.432453008,3.589995909,2.875084134,0.1,0.43,0.5,0.166666667,n,y
Paris Basin,FrHallD,-600,88.2,4.286644121,3.8759548,3.698970004,2.844482012,0.1,0.51,0.5,0.166666667,n,y
Paris Basin,FrHallD,-500,88.2,4.575226669,3.8759548,3.698970004,2.844482012,0.1,0.51,0.5,0.166666667,n,n
Paris Basin,FrTeneA,-400,84.3,4.217811187,3.096910013,3.784354722,3,0.18,0.59,0.5,0.4,n,y
Paris Basin,FrTeneB,-300,86.3,4.866738171,3.096910013,1.698970004,3.666666667,0.318181818,0.609090909,1,0.833333333,n,y
Paris Basin,FrTeneB,-200,86.3,4.866738171,3.096910013,3.332867908,3.666666667,0.318181818,0.609090909,1,0.833333333,n,y
Paris Basin,FrTeneC,-100,84.3,4.877046717,4.176091259,3.961356722,3.797957018,0.377777778,0.654545455,1,0.833333333,n,y
Paris Basin,ItRomPr,0,98,7.698970004,6.653212514,5.99247673,8.137760169,0.645454545,0.991666667,2,0.833333333,y,y
Paris Basin,ItRomPr,100,98,7.737159166,6.763427994,6.047971399,8.137760169,0.645454545,0.991666667,2,0.833333333,y,y
Paris Basin,ItRomPr,200,98,7.806995804,6.698970004,6,8.137760169,0.645454545,0.991666667,2,0.833333333,y,y
Paris Basin,TrRomDm,300,98,7.745753198,6.629587839,5.903089987,7.569776119,0.827272727,0.991666667,1.888888889,0.833333333,y,y
Paris Basin,FrMervE,500,90.2,6.173384461,5.403874753,4.381551585,4,0.672727273,0.96,1.222222222,0.833333333,n,y
Paris Basin,FrMervM,600,90.2,5.988076822,5.361727836,4.420133176,4.158408414,0.7,0.881818182,1.555555556,0.833333333,n,y
Paris Basin,FrMervL,700,90.2,5.996641474,5.397940009,4.398173741,4.143056652,0.636363636,0.881818182,1.444444444,0.833333333,n,y
Paris Basin,FrCarlE,800,96.1,7.226066754,6.342422681,4.375254891,4.174472837,0.727272727,0.833333333,1.555555556,0.833333333,n,y
Paris Basin,FrCarlL,900,92.2,6.645903189,5.903089987,4,3.857206918,0.554545455,0.790909091,1.444444444,0.833333333,n,y
Paris Basin,FrCaptE,1000,92.2,5.864826594,5.829303773,4.397940009,4.333333333,0.390909091,0.736363636,1.555555556,0.75,n,y
Paris Basin,FrCaptE,1100,92.2,5.864826594,4.159014454,4.397940009,4.527601859,0.390909091,0.736363636,1.555555556,0.75,n,y
Paris Basin,FrCaptL,1200,92.2,7.146128036,5.51851394,5.176091259,5.153843069,0.890909091,0.9,1.666666667,0.833333333,n,y
Paris Basin,FrCaptL,1300,92.2,7.230448921,5.544068044,5.301029996,5.153843069,0.809090909,0.9,1.666666667,0.833333333,n,y
Paris Basin,FrValoE,1400,92.2,6.977723605,5.531478917,5.176091259,5.176841028,0.981818182,0.9,1.444444444,0.75,n,y
Paris Basin,FrValoL,1500,92.2,7.255272505,5.653534812,5.435033359,7.555801552,0.881818182,0.872727273,1.666666667,0.833333333,n,y
Paris Basin,FrBurbE,1600,94.1,7.322219295,6.414973348,5.658011397,7.656910011,0.881818182,0.966666667,1.444444444,0.833333333,n,y
Paris Basin,FrBurbL,1700,94.1,7.403120521,6.350185578,5.72427587,8.287774723,0.990909091,0.975,1.777777778,1,n,y
Iceland,IsCommw,1000,90.2,4.789903751,5.012837225,2.399691766,2.333333333,0.1,0,0.75,0.666666667,n,y
Iceland,IsCommw,1100,92.2,4.491361694,5.012837225,2.399691766,2.666666667,0.190909091,0,1.083333333,0.666666667,n,y
Iceland,IsCommw,1200,90.2,5.032455398,5.012837225,2.399691766,2.666666667,0.190909091,0,1.888888889,0.666666667,n,y
Iceland,NorKing,1300,96.1,4.737589263,5.012837225,2.40141496,3.666666667,0.554545455,0.016666667,1.888888889,0.666666667,n,y
Crete,GrCrNeo,-7000,74.5,2.384933779,1.513722704,1.71799204,1.195139886,0,0.2375,0,0,n,y
Crete,GrCrNeo,-6900,74.5,2.300904781,1.692674551,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6800,74.5,2.049264169,1.958925651,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6700,74.5,2.282659177,1.902791452,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6600,74.5,2.092446413,1.523836655,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6500,74.5,2.138630808,1.867263342,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6400,74.5,2.348646146,1.571320149,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6300,74.5,2.109259302,1.849253397,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6200,74.5,2.017272136,1.834984749,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6100,74.5,2.334278704,1.44949855,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-6000,74.5,2.231254921,1.66213821,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5900,74.5,2.012785774,1.876703356,1.71799204,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5800,74.5,2.448919697,2.107985364,2.129072225,1.195139886,0,0.2375,0,0,n,y
Crete,GrCrNeo,-5700,74.5,2.350737757,1.711089972,2.129072225,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5600,74.5,2.667890221,1.918175161,2.129072225,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5500,74.5,2.304684496,1.827194462,2.129072225,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5400,74.5,2.360485096,1.885674629,2.129072225,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5300,74.5,2.568686028,2.003137715,2.129072225,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5200,74.5,2.673204427,2.039445962,2.45375243,1.195139886,0,0.2375,0,0,n,y
Crete,GrCrNeo,-5100,74.5,2.678098264,2.011987592,2.45375243,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-5000,74.5,2.699051713,2.252911055,2.45375243,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4900,74.5,2.901387319,2.04631833,2.45375243,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4800,74.5,2.719343358,2.145027482,2.585327172,1.195139886,0,0.2375,0,0,n,y
Crete,GrCrNeo,-4700,74.5,2.705733769,2.120055248,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4600,74.5,2.78441895,2.055325159,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4500,74.5,2.895917706,1.963256227,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4400,74.5,2.717882106,2.328577315,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4300,74.5,2.879334286,1.905863353,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4200,74.5,2.869425153,1.695105462,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4100,74.5,2.714477154,2.07021785,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-4000,74.5,2.85951885,2.313334307,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3900,74.5,2.780395547,2.157744555,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3800,74.5,2.55493067,2.32181877,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3700,74.5,2.909516402,2.192980222,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3600,74.5,2.868470444,2.314435619,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3500,74.5,2.815737935,1.930405499,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3400,74.5,2.687062661,2.154192839,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3300,74.5,2.60449904,1.98553845,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3200,74.5,2.758917619,1.910798968,2.585327172,1.195139886,0,0.2375,0,0,n,n
Crete,GrCrNeo,-3100,74.5,2.766203591,2.156468991,2.585327172,1.178707305,0,0.2375,0,0,n,n
Crete,GrCrPre,-3000,78.4,3.139755366,2.478137504,2.585327172,1.421923599,0,0.391666667,0,0.45,n,y
Crete,GrCrPre,-2900,78.4,3.769448612,3.603253566,3.844669231,1.421923599,0,0.391666667,0,0.45,n,y
Crete,GrCrPre,-2800,78.4,4.094546238,3.39260076,3.844669231,1.421923599,0,0.391666667,0,0.45,n,n
Crete,GrCrPre,-2700,78.4,4.039112953,3.369343679,3.844669231,1.421923599,0,0.391666667,0,0.45,n,n
Crete,GrCrPre,-2600,78.4,4.077268883,3.317869973,3.844669231,1.421923599,0,0.391666667,0,0.45,n,n
Crete,GrCrPre,-2500,78.4,3.988445734,3.409329287,3.844669231,1.421923599,0,0.391666667,0,0.45,n,n
Crete,GrCrPre,-2400,80.4,3.814880139,3.345492904,3.844669231,1.421923599,0.128571429,0.391666667,0,0.45,n,y
Crete,GrCrPre,-2300,80.4,3.877672288,3.3281755,3.844669231,1.421923599,0.128571429,0.391666667,0,0.45,n,n
Crete,GrCrPre,-2200,80.4,4.125928336,3.237930536,3.844669231,1.772594401,0.128571429,0.391666667,0,0.45,n,y
Crete,GrCrPre,-2100,80.4,3.972938257,3.737493393,3.844669231,1.772594401,0.128571429,0.391666667,0,0.45,n,n
Crete,GrCrPre,-2000,80.4,4.206272731,3.794987323,3.844669231,1.772594401,0.128571429,0.391666667,0,0.45,n,n
Crete,GrCrOPa,-1900,74.5,5.33243846,3.920957706,4.23299611,2.340565047,0.311111111,0.509090909,1.111111111,0.45,n,y
Crete,GrCrOPa,-1800,74.5,5.33243846,3.920957706,4.23299611,3.198689009,0.322222222,0.509090909,1.111111111,0.45,n,y
Crete,GrCrNPa,-1700,70.6,5.383815366,3.920957706,4.433574188,4.642059043,0.333333333,0.59,1.111111111,0.45,n,y
Crete,GrCrNPa,-1600,70.6,5.383815366,3.920957706,4.433574188,4.642059043,0.333333333,0.59,1.111111111,0.45,n,n
Crete,GrCrNPa,-1500,70.6,5.383815366,3.920957706,4.433574188,4.642059043,0.333333333,0.59,1.111111111,0.45,n,n
Crete,GrCrMPa,-1400,86.3,5.041392685,3.920957706,4,4.545602709,0.4,0.536363636,1.222222222,0.45,n,y
Crete,GrCrPPa,-1300,80.4,5.041392685,3.920957706,3,4,0.4,0.49,1.222222222,0.333333333,n,y
Crete,GrCrFPa,-1200,68.6,4.185247574,3.920957706,3,1,0,0.444444444,0,0.333333333,n,y
Crete,GrCrFPa,-1100,68.6,4.031891667,3.920957706,3,1,0,0.444444444,0,0.333333333,n,n
Crete,GrCrGeo,-1000,64.7,4.732252494,3.920957706,3.77815125,2.173006355,0.45,0.666666667,1,0.666666667,n,y
Crete,GrCrGeo,-900,64.7,4.752287498,3.920957706,3.77815125,2.173006355,0.45,0.666666667,1,0.666666667,n,n
Crete,GrCrGeo,-800,64.7,4.726669802,3.920957706,3.77815125,2.173006355,0.45,0.666666667,1,0.666666667,n,n
Crete,GrCrArc,-700,88.2,4.776926869,3.920957706,3.602059991,4.343699976,0.727272727,0.636363636,1.333333333,0.666666667,n,y
Crete,GrCrArc,-600,88.2,4.881706179,3.920957706,3.602059991,4.343699976,0.727272727,0.636363636,1.333333333,0.666666667,n,n
Crete,GrCrCls,-500,90.2,5.672714838,3.920957706,3.602059991,4.475545595,0.727272727,0.545454545,1.888888889,0.833333333,n,y
Crete,GrCrCls,-400,90.2,5.672714838,3.920957706,3.602059991,4.475545595,0.727272727,0.545454545,1.888888889,0.833333333,n,n
Crete,GrCrHel,-300,90.2,5.674229833,3.920957706,4.380211242,4.321573385,0.727272727,0.583333333,1.888888889,0.833333333,n,y
Crete,GrCrHel,-200,90.2,5.674229833,3.920957706,4.380211242,4.321573385,0.727272727,0.583333333,1.888888889,0.833333333,n,n
Crete,GrCrHel,-100,90.2,5.674229833,3.920957706,4.380211242,4.321573385,0.727272727,0.583333333,1.888888889,0.833333333,n,n
Crete,ItRomPr,0,98,7.698970004,6.653212514,5.995817438,8.149335159,0.645454545,0.991666667,2,0.833333333,y,y
Crete,ItRomPr,100,98,7.739731985,6.763427994,6.043913053,8.149335159,0.645454545,0.991666667,2,0.833333333,y,y
Crete,ItRomPr,200,98,7.803712742,6.698970004,6,8.149335159,0.645454545,0.991666667,2,0.833333333,y,y
Crete,TrRomDm,300,98,7.708853837,6.62875015,5.903089987,7.607433436,0.827272727,0.991666667,1.888888889,0.833333333,y,y
Crete,TrERom*,400,98,7.176091259,6.113943352,5.477121255,7.666666667,0.909090909,0.916666667,2,0.833333333,y,y
Crete,TrERom*,500,98,7.301029996,6.152278326,5.698970004,7.666666667,0.909090909,0.916666667,2,0.833333333,y,y
Crete,TrERom*,600,98,7.041392685,6.176091259,5.176091259,7.666666667,0.909090909,0.916666667,2,0.833333333,y,y
Crete,TrByzM1,700,100,6.653212514,5.672097858,4.903089987,7.333333333,0.909090909,0.9,2,0.833333333,y,y
Crete,TrByzM1,800,100,6.698970004,5.716003344,5,7.333333333,0.909090909,0.9,2,0.833333333,y,y
Crete,GrCrEmr,900,90.2,6.905531375,5.785329835,5,3.666666667,0.88,0.633333333,2,0.833333333,n,y
Crete,TrByzM2,1000,98,7.067851955,6.06069784,5.406684751,7.524796935,0.909090909,0.916666667,2,0.833333333,y,y
Crete,TrByzM3,1100,100,6.730013441,5.602059991,5.424150642,7.666666667,1,0.916666667,2,0.833333333,n,y
Crete,TrByzM3,1200,100,6.833512797,5.69019608,5.424150642,7.666666667,1,0.916666667,2,0.833333333,n,y
Crete,ItVenR3,1300,66.7,7.03566568,5.77018511,5.11714366,5.527468708,0.809090909,0.9,1.888888889,0.833333333,n,y
Crete,ItVenR3,1400,66.7,6.751082294,5.890418422,5.030422111,5.527468708,0.809090909,0.9,1.888888889,0.833333333,n,n
Crete,ItVenR3,1500,66.7,6.876118596,5.905405301,5.156597589,5.527468708,0.809090909,0.9,1.888888889,0.833333333,n,n
Crete,ItVenR4,1600,52.9,6.353135978,5.154262964,5.230448921,5.504414073,0.65,0.975,1.888888889,0.868431571,n,y
Upper Egypt,EgBadar,-4400,90.2,2.36305799,2.381972373,1.696826996,1.354618009,0.1,0.245454545,0.5,0.15,n,y
Upper Egypt,EgBadar,-4300,90.2,2.369667268,2.284636555,1.696826996,1.354618009,0.1,0.245454545,0.5,0.15,n,n
Upper Egypt,EgBadar,-4200,90.2,2.762556787,2.064887186,1.696826996,1.354618009,0.1,0.245454545,0.5,0.15,n,n
Upper Egypt,EgBadar,-4100,90.2,2.494009616,2.264467264,1.696826996,1.354618009,0.1,0.245454545,0.5,0.15,n,n
Upper Egypt,EgBadar,-4000,90.2,2.440697452,2.088313974,1.696826996,1.354618009,0.1,0.245454545,0.5,0.15,n,n
Upper Egypt,EgBadar,-3900,90.2,2.360385918,2.051522601,1.696826996,1.354618009,0.1,0.245454545,0.5,0.15,n,n
Upper Egypt,EgNaqa1,-3800,94.1,2.171302329,1.104715115,1.991797522,1.438948278,0.1,0.318181818,0.5,0.5,n,y
Upper Egypt,EgNaqa1,-3700,94.1,4.229032505,3.80141586,3.187499703,1.61858017,0.1,0.318181818,0.5,0.5,n,y
Upper Egypt,EgNaqa1,-3600,94.1,4.355112867,3.80141586,4.113943352,1.772281611,0.1,0.318181818,0.5,0.5,n,y
Upper Egypt,EgNaqa2,-3500,94.1,4.113943352,4.062359492,3.903493276,2.328077019,0.163636364,0.366666667,0.805555556,0.5,n,y
Upper Egypt,EgNaqa2,-3400,94.1,4.698970004,4.062359492,3.903493276,2.328077019,0.209090909,0.366666667,0.805555556,0.5,n,y
Upper Egypt,EgNaqa3,-3300,80.4,4.698970004,3.88248397,4.016309601,2.38419426,0.181818182,0.390909091,1,0.5,n,y
Upper Egypt,EgNaqa3,-3200,80.4,4.698970004,3.88248397,4.016309601,2.38419426,0.218181818,0.390909091,1,0.5,n,y
Upper Egypt,EgDyn1*,-3100,94.1,6.012725384,4.878180366,4.079884549,4.001572104,0.245454545,0.727272727,1.177777778,0.45,n,y
Upper Egypt,EgDyn1*,-3000,94.1,6.012725384,4.878180366,4.079884549,4.001572104,0.245454545,0.727272727,1.177777778,0.45,n,n
Upper Egypt,EgDyn2*,-2900,92.2,6.060766288,5,4.058260665,3.83025211,0.254545455,0.727272727,1.172222222,0.45,n,y
Upper Egypt,EgDyn2*,-2800,92.2,6.060766288,5.426511261,4.058260665,3.83025211,0.254545455,0.727272727,1.172222222,0.45,n,y
Upper Egypt,EgDyn2*,-2700,92.2,6.060766288,5.477121255,4.058260665,3.83025211,0.254545455,0.727272727,1.172222222,0.45,n,y
Upper Egypt,EgOldK1,-2600,94.1,6.098243494,5.480934756,4.58804563,5.470588909,0.71,0.7,1.511111111,0.45,n,y
Upper Egypt,EgOldK1,-2500,94.1,6.098243494,5.480934756,4.58804563,5.470588909,0.71,0.7,1.511111111,0.45,n,n
Upper Egypt,EgOldK1,-2400,94.1,6.098243494,5.480934756,4.58804563,5.470588909,0.71,0.7,1.511111111,0.45,n,n
